full_text;cleaned;cleaned_token;count;sentiment
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/PM59e6TKS5;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Jumlah pengguna LRT Jabodebek tercatat mengalami peningkatan hingga 14%. Pada saat periode penerapan jumlah perjalanan dan perpanjangan waktu layanan operasional yang diberlakukan mulai 16 Januari hingga 14 Februari lalu, KAI mencatat sebanyak 1.190.973 pengguna. https://t.co/fIf4rgqU9A;pengguna lrt jabodebek tercatat mengalami peningkatan hingga periode penerapan perjalanan perpanjangan layanan operasional diberlakukan januari hingga februari kai mencatat pengguna;['pengguna', 'lrt', 'jabodebek', 'tercatat', 'mengalami', 'peningkatan', 'hingga', 'periode', 'penerapan', 'perjalanan', 'perpanjangan', 'layanan', 'operasional', 'diberlakukan', 'januari', 'hingga', 'februari', 'kai', 'mencatat', 'pengguna'];1;positif
Rana (25) mengatakan, kedatangan dan keberangkatan kereta LRT Jabodebek sudah tepat waktu. https://t.co/h6NWwboB7N;rana kedatangan keberangkatan kereta lrt jabodebek;['rana', 'kedatangan', 'keberangkatan', 'kereta', 'lrt', 'jabodebek'];1;positif
@kompascom Bagus untuk mendengar bahwa kereta LRT Jabodebek sudah tepat waktu.;bagus mendengar kereta lrt jabodebek;['bagus', 'mendengar', 'kereta', 'lrt', 'jabodebek'];1;positif
Rana (25)mengatakan, ketepatan waktu kedatangan dan keberangkatan kereta LRT Jabodebek sudah on time. https://t.co/2gnJw8uYFk;rana ketepatan kedatangan keberangkatan kereta lrt jabodebek on time;['rana', 'ketepatan', 'kedatangan', 'keberangkatan', 'kereta', 'lrt', 'jabodebek', 'on', 'time'];1;positif
Jam segini biasanya udh sampe dukuh atas tp ini baru nyampe pacoran?? bisa2nya error di rush hour ni gmn sik lrt jabodebek;jam segini udh sampe dukuh tp nyampe pacoran?? error rush hour ni gmn sik lrt jabodebek;['jam', 'segini', 'udh', 'sampe', 'dukuh', 'tp', 'nyampe', 'pacoran??', 'error', 'rush', 'hour', 'ni', 'gmn', 'sik', 'lrt', 'jabodebek'];-1;negatif
@ruthvalen @lrtjabodebek Oh semuanya ya? Gue ketahan di pancoran;oh ketahan pancoran;['oh', 'ketahan', 'pancoran'];-1;negatif
lu ngapa berulah lagi @lrtjabodebek ini ketahan lama banget di rasuna said ????????;ngapa berulah ketahan rasuna said????????;['ngapa', 'berulah', 'ketahan', 'rasuna', 'said\U0001faf5??????'];-1;negatif
@lrtjabodebek error lagiiii ?? st lrt dukuh atas udah numpuk nihh... pls lahh klw error, agak fast respon biar gak nunggu lama ???? https://t.co/4bm966WVTr;error lagiiii?? st lrt dukuh numpuk nihh pls lahh klw error fast respon biar nunggu????;['error', 'lagiiii??', 'st', 'lrt', 'dukuh', 'numpuk', 'nihh', 'pls', 'lahh', 'klw', 'error', 'fast', 'respon', 'biar', 'nunggu????'];-2;negatif
itu lrt dukuh atas ya adik adik terkedik kedik @lrtjabodebek;lrt dukuh adik adik terkedik kedik;['lrt', 'dukuh', 'adik', 'adik', 'terkedik', 'kedik'];0;netral
bang minimal benerin lah bang, masa iya harus nunggu 100 hari dulu kayak stasiun bekasi @lrtjabodebek https://t.co/aqgzoqPHxJ;bang minimal benerin bang nunggu stasiun bekasi;['bang', 'minimal', 'benerin', 'bang', 'nunggu', 'stasiun', 'bekasi'];-1;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/hP7kRoxXyf;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
LRT Jabodebek mencatat 6.534.549 penumpang telah dilayani selama enam bulan terakhir atau sejak resmi beroperasi pada 28 Agustus 2023. https://t.co/Qtdc8VBAaQ;lrt jabodebek mencatat penumpang dilayani enam resmi beroperasi agustus;['lrt', 'jabodebek', 'mencatat', 'penumpang', 'dilayani', 'enam', 'resmi', 'beroperasi', 'agustus'];1;positif
@PinkBangau @strike_bravo_b Btw, kereta sumatera mandeg gara2 LRT jabodebek ??. Dananya dialihin, dicoret dari PSN;btw kereta sumatera mandeg gara lrt jabodebek?? dananya dialihin dicoret psn;['btw', 'kereta', 'sumatera', 'mandeg', 'gara', 'lrt', 'jabodebek??', 'dana', 'nya', 'dialihin', 'dicoret', 'psn'];0;netral
@elandstuff @mrtjakarta @lrtjabodebek Dengan senang hati Kak?? . (FR);senang hati kak?? fr;['senang', 'hati', 'kak??', 'fr'];0;netral
@lrtjkt @mrtjakarta @lrtjabodebek makasi min;makasi min;['makasi', 'min'];0;netral
@elandstuff @mrtjakarta Kemudian berganti menggunakan MRT Jakarta dari Stasiun MRT Dukuh Atas sampai Stasiun MRT Senayan. Terkait informasi selengkapnya mengenai LRT Jabodebek bisa ditanyakan ke mimin LRT Jabodebek ya di akun @lrtjabodebek . Terima kasih  ?? (3). (FR);berganti mrt jakarta stasiun mrt dukuh stasiun mrt senayan terkait informasi selengkapnya lrt jabodebek mimin lrt jabodebek akun terima kasih?? fr;['berganti', 'mrt', 'jakarta', 'stasiun', 'mrt', 'dukuh', 'stasiun', 'mrt', 'senayan', 'terkait', 'informasi', 'selengkapnya', 'lrt', 'jabodebek', 'mimin', 'lrt', 'jabodebek', 'akun', 'terima', 'kasih??', 'fr'];0;netral
@KAI121 makin canggih dan makin mudah mau kemana-mana, tinggal naik LRT udah bisa keliling jabodebek dehh??;canggih mudah kemanamana tinggal lrt keliling jabodebek dehh??;['canggih', 'mudah', 'kemanamana', 'tinggal', 'lrt', 'keliling', 'jabodebek', 'dehh??'];2;positif
@elandstuff @mrtjakarta Halo Kak @elandstuff, selamat malam. Saat ini LRT Jakarta baru melayani rute Pegangsaan Dua hingga Velodrome saja. Untuk Travoy Hub/ Stasiun Taman Mini merupakan area pelayanan dari LRT Jabodebek . (1);halo kak selamat malam lrt jakarta melayani pegangsaan hingga velodrome travoy hub stasiun taman mini area pelayanan lrt jabodebek;['halo', 'kak', 'selamat', 'malam', 'lrt', 'jakarta', 'melayani', 'pegangsaan', 'hingga', 'velodrome', 'travoy', 'hub', 'stasiun', 'taman', 'mini', 'area', 'pelayanan', 'lrt', 'jabodebek'];0;netral
Udah ketemu ???? Gercep banget pelayanannya CSnya @lrtjabodebek ????  Terima kasih?? https://t.co/OprYIP56Qu;ketemu???? gercep pelayanannya csnya???? terima kasih??;['ketemu????', 'gercep', 'pelayanan', 'nya', 'csnya????', 'terima', 'kasih??'];1;positif
See this Instagram post by @bumn_rejanglebong_hebat https://t.co/PZrcEhOOOV  Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  #KAIPerpanjangLayananLRTJabodebek #keretaapikita;see this instagram post by pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kaiperpanjanglayananlrtjabodebek keretaapikita;['see', 'this', 'instagram', 'post', 'by', 'pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Masalah pengereman kereta tak lagi dipersoalkan oleh para penumpang LRT Jabodebek, sebagaimana saat LRT baru beroperasi. https://t.co/07S2OHo4Se;pengereman kereta tak penumpang lrt jabodebek lrt beroperasi;['pengereman', 'kereta', 'tak', 'penumpang', 'lrt', 'jabodebek', 'lrt', 'beroperasi'];1;positif
@maroontaylour Udh pernah mke LRT Jakarta, MRT Jakarta. LRT Jabodebek sih yg blm;udh mke lrt jakarta mrt jakarta lrt jabodebek blm;['udh', 'mke', 'lrt', 'jakarta', 'mrt', 'jakarta', 'lrt', 'jabodebek', 'blm'];0;netral
@KAI121 Perawatan optimal, kunci kenyaman naik LRT Jabodebek. Siip KAI!;perawatan optimal kunci kenyaman lrt jabodebek siip kai;['perawatan', 'optimal', 'kunci', 'kenyaman', 'lrt', 'jabodebek', 'siip', 'kai'];1;positif
nanti bikin halte di sebrang stasiun LRT pancoran, integrasiin deh sama LRT Jabkdebek cc @lrtjabodebek   di manggarai bisa integrasi sama Stasiun Sentral Manggarai @CommuterLine &amp  Stasiun LRT Jakarta @lrtjkt untuk ke kelapa gading  ??????;bikin halte sebrang stasiun lrt pancoran integrasiin deh lrt jabkdebek cc manggarai integrasi stasiun sentral manggarai amp stasiun lrt jakarta kelapa gading??????;['bikin', 'halte', 'sebrang', 'stasiun', 'lrt', 'pancoran', 'integrasiin', 'deh', 'lrt', 'jabkdebek', 'cc', 'manggarai', 'integrasi', 'stasiun', 'sentral', 'manggarai', 'amp', 'stasiun', 'lrt', 'jakarta', 'kelapa', 'gading??????'];0;netral
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/2hEIeDhT1y;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
@nrmayani Selamat siang Kak. Mohon maaf, sehubungan dengan adanya penyesuaian tarif LRT Jabodebek, mulai 1 Desember 2023 setiap hari Senin-Jumat pemesanan tiket belum bisa dilayani melalui aplikasi Access by KAI. Pemesanan LRT Jabodebek melalui aplikasi Access by KAI akan dibuka kembali�;selamat siang kak mohon maaf sehubungan penyesuaian tarif lrt jabodebek desember seninjumat pemesanan tiket dilayani aplikasi access by kai pemesanan lrt jabodebek aplikasi access by kai dibuka kembali�;['selamat', 'siang', 'kak', 'mohon', 'maaf', 'sehubungan', 'penyesuaian', 'tarif', 'lrt', 'jabodebek', 'desember', 'seninjumat', 'pemesanan', 'tiket', 'dilayani', 'aplikasi', 'access', 'by', 'kai', 'pemesanan', 'lrt', 'jabodebek', 'aplikasi', 'access', 'by', 'kai', 'dibuka', 'kembali�'];0;netral
Berdasarkan pantauan, 10 menit sebelum waktu berangkat, rangkaian LRT Jabodebek sudah berada di Stasiun Harjamukti. Kereta lalu berangkat tepat waktu. https://t.co/8sO6XlXHOl;berdasarkan pantauan menit berangkat rangkaian lrt jabodebek stasiun harjamukti kereta berangkat;['berdasarkan', 'pantauan', 'menit', 'berangkat', 'rangkaian', 'lrt', 'jabodebek', 'stasiun', 'harjamukti', 'kereta', 'berangkat'];1;positif
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/erjT1td4V8;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
Headway kereta LRT Jabodebek semakin singkat, kini paling lama 15 menit. https://t.co/Kt8stX89Fi;headway kereta lrt jabodebek singkat menit;['headway', 'kereta', 'lrt', 'jabodebek', 'singkat', 'menit'];1;positif
Okt-23, saat roda besi kegerus, operasional @lrtjabodebek 9 trainset (TS), headway 30 menit. Akhir 2023, 16 TS, headway 15 menit. 1 Maret 2024 bisalah semua 27 TS operasional dgn headway 5-7 menit jam sibuk utk semua Line. @perkeretaapian @jalur5_ @txttransportasi @kabarpenumpang;okt roda besi kegerus operasional trainset ts headway menit ts headway menit maret bisalah ts operasional dgn headway menit jam sibuk utk line;['okt', 'roda', 'besi', 'kegerus', 'operasional', 'trainset', 'ts', 'headway', 'menit', 'ts', 'headway', 'menit', 'maret', 'bisa', 'lah', 'ts', 'operasional', 'dgn', 'headway', 'menit', 'jam', 'sibuk', 'utk', 'line'];0;netral
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/lmzgnzKp83;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Moda transportasi LRT Jabodebek dianggap sudah semakin bisa diandalkan warga. Kendati demikian, ada sejumlah catatan kecil dari para penggunanya. https://t.co/iKKTaT0kMx;moda transportasi lrt jabodebek dianggap diandalkan warga catatan penggunanya;['moda', 'transportasi', 'lrt', 'jabodebek', 'dianggap', 'diandalkan', 'warga', 'catatan', 'pengguna', 'nya'];0;netral
@nollasf Selamat siang. Informasi terkait LRT dan MRT silakan bisa follow dan mention @lrtjabodebek dan @mrtjakarta, ya Kak. Tks.;selamat siang informasi terkait lrt mrt silakan follow mention kak tks;['selamat', 'siang', 'informasi', 'terkait', 'lrt', 'mrt', 'silakan', 'follow', 'mention', 'kak', 'tks'];0;netral
@anakodok2009 @fajarnugros tapi LRT Jakarta jadinya juga bagus sih, beda sama LRT jabodebek yg kmrn kena masalah terus grgr dr INKA;lrt jakarta bagus beda lrt jabodebek kmrn kena grgr dr inka;['lrt', 'jakarta', 'bagus', 'beda', 'lrt', 'jabodebek', 'kmrn', 'kena', 'grgr', 'dr', 'inka'];-1;negatif
19 #KAIPerpanjangLayananLRTJabodebek - 16 Februari 2024 *Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek*  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB. https://t.co/s3SwSEWiTn;kaiperpanjanglayananlrtjabodebek februari pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib;['kaiperpanjanglayananlrtjabodebek', 'februari', 'pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB. #KAIPerpanjangLayananLRTJabodebek https://t.co/zLAB6oamzc;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek'];1;positif
"Rana (25) mengatakan, ketepatan waktu kedatangan dan keberangkatan LRT Jabodebek sudah on time"". https://t.co/a3UtflsGEB""";rana ketepatan kedatangan keberangkatan lrt jabodebek on time;['rana', 'ketepatan', 'kedatangan', 'keberangkatan', 'lrt', 'jabodebek', 'on', 'time'];1;positif
Waktu tunggu kereta atau headway light rail transit (LRT) Jabodebek kini menjadi 14 menit. https://t.co/tmSR3DqrHP;tunggu kereta headway light rail transit lrt jabodebek menit;['tunggu', 'kereta', 'headway', 'light', 'rail', 'transit', 'lrt', 'jabodebek', 'menit'];1;positif
245. Atap LRT Jabodebek bocor  https://t.co/EKBz41FPzM;atap lrt jabodebek bocor;['atap', 'lrt', 'jabodebek', 'bocor'];-1;negatif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB. #KAIPerpanjangLayananLRTJabodebek https://t.co/e7O6pCIHjr;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek'];1;positif
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/aUFMJeE6rh;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/CcOSDWnKIK;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/2wExM5cafi;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
KAI memperpanjang layanan LRT Jabodebek hingga Februari,  Perpanjangan penambahan waktu layanan ini sebagai respon terhadap antusiasme yang luar biasa dan tingginya minat masyarakat menggunakan LRT Jabodebek.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/l5FQ7jrJiS;kai memperpanjang layanan lrt jabodebek hingga februari perpanjangan penambahan layanan respon antusiasme tingginya minat masyarakat lrt jabodebek kaiperpanjanglayananlrtjabodebek keretaapikita;['kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'perpanjangan', 'penambahan', 'layanan', 'respon', 'antusiasme', 'tinggi', 'nya', 'minat', 'masyarakat', 'lrt', 'jabodebek', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
@alfeeii @tiwan T3 ultimate CGK &amp  LRT jabodebek juga banyak yg fail, apalagi ini 1 kota. gak kebayang nanti hasilnya gimana.;t ultimate cgk amp lrt jabodebek fail kota kebayang hasilnya gimana;['t', 'ultimate', 'cgk', 'amp', 'lrt', 'jabodebek', 'fail', 'kota', 'kebayang', 'hasil', 'nya', 'gimana'];-1;negatif
Perpanjangan penambahan waktu layanan ini sebagai respon terhadap antusiasme yang luar biasa dan tingginya minat masyarakat menggunakan LRT Jabodebek. https://t.co/I5oP3NUtj5;perpanjangan penambahan layanan respon antusiasme tingginya minat masyarakat lrt jabodebek;['perpanjangan', 'penambahan', 'layanan', 'respon', 'antusiasme', 'tinggi', 'nya', 'minat', 'masyarakat', 'lrt', 'jabodebek'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB. https://t.co/bDqkmhNIV9;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib'];1;positif
GoA 3 : driver tidak ada, kereta jalan otomatis, tapi buka tutup pintu masih diatur manual   (LRT Jabodebek HASIL KARYA ANAK BANGSA) https://t.co/g91b9kCLWR;goa driver kereta jalan otomatis buka tutup pintu diatur manual lrt jabodebek hasil karya anak bangsa;['goa', 'driver', 'kereta', 'jalan', 'otomatis', 'buka', 'tutup', 'pintu', 'diatur', 'manual', 'lrt', 'jabodebek', 'hasil', 'karya', 'anak', 'bangsa'];-1;negatif
@KAI121 @lrtjabodebek ini pembayaran lrt via kai access cuma bisa weekend doang kah? Weekday gabisa?;pembayaran lrt kai access weekend kah weekday gabisa;['pembayaran', 'lrt', 'kai', 'access', 'weekend', 'kah', 'weekday', 'gabisa'];0;netral
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/aia6x0jzdF;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Nih, ada kabar baik buat kamu, para pengguna LRT Jabodebek yang suka pulang malam atau lembur dadakan! Mulai 16 Januari, LRT Jabodebek bikin penyesuaian baru dengan memperpanjang waktu layanan operasi. #LayananLRTJabodebekDiperpanjang https://t.co/bExoYJIR7j;nih kabar pengguna lrt jabodebek suka pulang malam lembur dadakan januari lrt jabodebek bikin penyesuaian memperpanjang layanan operasi layananlrtjabodebekdiperpanjang;['nih', 'kabar', 'pengguna', 'lrt', 'jabodebek', 'suka', 'pulang', 'malam', 'lembur', 'dadakan', 'januari', 'lrt', 'jabodebek', 'bikin', 'penyesuaian', 'memperpanjang', 'layanan', 'operasi', 'layananlrtjabodebekdiperpanjang'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek  KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB.  #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/jcb6rPdMdi;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
Pengguna Naik 16%, KAI Perpanjang Penerapan Penambahan Waktu Layanan Operasi LRT Jabodebek KAI memperpanjang layanan LRT Jabodebek hingga Februari, dengan waktu operasional hingga 23.03 WIB. #KAIPerpanjangLayananLRTJabodebek #keretaapikita https://t.co/xt1LVDPc5F;pengguna kai perpanjang penerapan penambahan layanan operasi lrt jabodebek kai memperpanjang layanan lrt jabodebek hingga februari operasional hingga wib kaiperpanjanglayananlrtjabodebek keretaapikita;['pengguna', 'kai', 'perpanjang', 'penerapan', 'penambahan', 'layanan', 'operasi', 'lrt', 'jabodebek', 'kai', 'memperpanjang', 'layanan', 'lrt', 'jabodebek', 'hingga', 'februari', 'operasional', 'hingga', 'wib', 'kaiperpanjanglayananlrtjabodebek', 'keretaapikita'];1;positif
